dataset,setting,alpha,perturbation,seed,method,reference,hit@1,mrr,mean_hit@1,mean_mrr,population_minus_mean_hit@1,population_minus_mean_mrr
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1001,global_energy,raw_normalized_expression,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1001,global_energy,matched_control_referenced,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1001,mmd_rbf,raw_normalized_expression,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1001,mmd_rbf,matched_control_referenced,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1001,sliced_wasserstein,raw_normalized_expression,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1001,sliced_wasserstein,matched_control_referenced,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1001,coverage_mean,raw_normalized_expression,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1001,coverage_mean,matched_control_referenced,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1001,coverage_worst,raw_normalized_expression,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1001,coverage_worst,matched_control_referenced,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1002,global_energy,raw_normalized_expression,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1002,global_energy,matched_control_referenced,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1002,mmd_rbf,raw_normalized_expression,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1002,mmd_rbf,matched_control_referenced,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1002,sliced_wasserstein,raw_normalized_expression,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1002,sliced_wasserstein,matched_control_referenced,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1002,coverage_mean,raw_normalized_expression,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1002,coverage_mean,matched_control_referenced,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1002,coverage_worst,raw_normalized_expression,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1002,coverage_worst,matched_control_referenced,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1003,global_energy,raw_normalized_expression,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1003,global_energy,matched_control_referenced,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1003,mmd_rbf,raw_normalized_expression,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1003,mmd_rbf,matched_control_referenced,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1003,sliced_wasserstein,raw_normalized_expression,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1003,sliced_wasserstein,matched_control_referenced,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1003,coverage_mean,raw_normalized_expression,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1003,coverage_mean,matched_control_referenced,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1003,coverage_worst,raw_normalized_expression,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1003,coverage_worst,matched_control_referenced,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1004,global_energy,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1004,global_energy,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1004,mmd_rbf,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1004,mmd_rbf,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1004,sliced_wasserstein,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1004,sliced_wasserstein,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1004,coverage_mean,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1004,coverage_mean,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1004,coverage_worst,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1004,coverage_worst,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1005,global_energy,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1005,global_energy,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1005,mmd_rbf,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1005,mmd_rbf,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1005,sliced_wasserstein,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1005,sliced_wasserstein,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1005,coverage_mean,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1005,coverage_mean,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1005,coverage_worst,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1005,coverage_worst,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1006,global_energy,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1006,global_energy,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1006,mmd_rbf,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1006,mmd_rbf,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1006,sliced_wasserstein,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1006,sliced_wasserstein,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1006,coverage_mean,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1006,coverage_mean,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1006,coverage_worst,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1006,coverage_worst,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1007,global_energy,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1007,global_energy,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1007,mmd_rbf,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1007,mmd_rbf,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1007,sliced_wasserstein,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1007,sliced_wasserstein,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1007,coverage_mean,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1007,coverage_mean,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1007,coverage_worst,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1007,coverage_worst,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1008,global_energy,raw_normalized_expression,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1008,global_energy,matched_control_referenced,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1008,mmd_rbf,raw_normalized_expression,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1008,mmd_rbf,matched_control_referenced,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1008,sliced_wasserstein,raw_normalized_expression,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1008,sliced_wasserstein,matched_control_referenced,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1008,coverage_mean,raw_normalized_expression,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1008,coverage_mean,matched_control_referenced,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1008,coverage_worst,raw_normalized_expression,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1008,coverage_worst,matched_control_referenced,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1009,global_energy,raw_normalized_expression,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1009,global_energy,matched_control_referenced,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1009,mmd_rbf,raw_normalized_expression,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1009,mmd_rbf,matched_control_referenced,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1009,sliced_wasserstein,raw_normalized_expression,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1009,sliced_wasserstein,matched_control_referenced,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1009,coverage_mean,raw_normalized_expression,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1009,coverage_mean,matched_control_referenced,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1009,coverage_worst,raw_normalized_expression,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Bosutinib (SKI-606),1009,coverage_worst,matched_control_referenced,1.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1000,global_energy,raw_normalized_expression,1.0,1.0,0.0,0.2,1.0,0.8
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1000,global_energy,matched_control_referenced,1.0,1.0,0.0,0.2,1.0,0.8
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1000,mmd_rbf,raw_normalized_expression,1.0,1.0,0.0,0.2,1.0,0.8
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1000,mmd_rbf,matched_control_referenced,1.0,1.0,0.0,0.2,1.0,0.8
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1000,sliced_wasserstein,raw_normalized_expression,1.0,1.0,0.0,0.2,1.0,0.8
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1000,sliced_wasserstein,matched_control_referenced,1.0,1.0,0.0,0.2,1.0,0.8
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1000,coverage_mean,raw_normalized_expression,1.0,1.0,0.0,0.2,1.0,0.8
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1000,coverage_mean,matched_control_referenced,1.0,1.0,0.0,0.2,1.0,0.8
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1000,coverage_worst,raw_normalized_expression,1.0,1.0,0.0,0.2,1.0,0.8
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1000,coverage_worst,matched_control_referenced,1.0,1.0,0.0,0.2,1.0,0.8
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1001,global_energy,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1001,global_energy,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1001,mmd_rbf,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1001,mmd_rbf,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1001,sliced_wasserstein,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1001,sliced_wasserstein,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1001,coverage_mean,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1001,coverage_mean,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1001,coverage_worst,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1001,coverage_worst,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1002,global_energy,raw_normalized_expression,1.0,1.0,0.0,0.2,1.0,0.8
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1002,global_energy,matched_control_referenced,1.0,1.0,0.0,0.2,1.0,0.8
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1002,mmd_rbf,raw_normalized_expression,1.0,1.0,0.0,0.2,1.0,0.8
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1002,mmd_rbf,matched_control_referenced,1.0,1.0,0.0,0.2,1.0,0.8
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1002,sliced_wasserstein,raw_normalized_expression,1.0,1.0,0.0,0.2,1.0,0.8
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1002,sliced_wasserstein,matched_control_referenced,1.0,1.0,0.0,0.2,1.0,0.8
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1002,coverage_mean,raw_normalized_expression,1.0,1.0,0.0,0.2,1.0,0.8
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1002,coverage_mean,matched_control_referenced,1.0,1.0,0.0,0.2,1.0,0.8
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1002,coverage_worst,raw_normalized_expression,1.0,1.0,0.0,0.2,1.0,0.8
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1002,coverage_worst,matched_control_referenced,1.0,1.0,0.0,0.2,1.0,0.8
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1003,global_energy,raw_normalized_expression,1.0,1.0,1.0,1.0,0.0,0.0
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1003,global_energy,matched_control_referenced,1.0,1.0,1.0,1.0,0.0,0.0
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1003,mmd_rbf,raw_normalized_expression,1.0,1.0,1.0,1.0,0.0,0.0
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1003,mmd_rbf,matched_control_referenced,1.0,1.0,1.0,1.0,0.0,0.0
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1003,sliced_wasserstein,raw_normalized_expression,1.0,1.0,1.0,1.0,0.0,0.0
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1003,sliced_wasserstein,matched_control_referenced,1.0,1.0,1.0,1.0,0.0,0.0
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1003,coverage_mean,raw_normalized_expression,1.0,1.0,1.0,1.0,0.0,0.0
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1003,coverage_mean,matched_control_referenced,1.0,1.0,1.0,1.0,0.0,0.0
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1003,coverage_worst,raw_normalized_expression,1.0,1.0,1.0,1.0,0.0,0.0
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1003,coverage_worst,matched_control_referenced,1.0,1.0,1.0,1.0,0.0,0.0
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1004,global_energy,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1004,global_energy,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1004,mmd_rbf,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1004,mmd_rbf,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1004,sliced_wasserstein,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1004,sliced_wasserstein,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1004,coverage_mean,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1004,coverage_mean,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1004,coverage_worst,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1004,coverage_worst,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1005,global_energy,raw_normalized_expression,1.0,1.0,1.0,1.0,0.0,0.0
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1005,global_energy,matched_control_referenced,1.0,1.0,1.0,1.0,0.0,0.0
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1005,mmd_rbf,raw_normalized_expression,1.0,1.0,1.0,1.0,0.0,0.0
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1005,mmd_rbf,matched_control_referenced,1.0,1.0,1.0,1.0,0.0,0.0
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1005,sliced_wasserstein,raw_normalized_expression,1.0,1.0,1.0,1.0,0.0,0.0
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1005,sliced_wasserstein,matched_control_referenced,1.0,1.0,1.0,1.0,0.0,0.0
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1005,coverage_mean,raw_normalized_expression,1.0,1.0,1.0,1.0,0.0,0.0
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1005,coverage_mean,matched_control_referenced,1.0,1.0,1.0,1.0,0.0,0.0
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1005,coverage_worst,raw_normalized_expression,1.0,1.0,1.0,1.0,0.0,0.0
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1005,coverage_worst,matched_control_referenced,1.0,1.0,1.0,1.0,0.0,0.0
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1006,global_energy,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1006,global_energy,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1006,mmd_rbf,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1006,mmd_rbf,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1006,sliced_wasserstein,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1006,sliced_wasserstein,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1006,coverage_mean,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1006,coverage_mean,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1006,coverage_worst,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1006,coverage_worst,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1007,global_energy,raw_normalized_expression,1.0,1.0,1.0,1.0,0.0,0.0
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1007,global_energy,matched_control_referenced,1.0,1.0,1.0,1.0,0.0,0.0
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1007,mmd_rbf,raw_normalized_expression,1.0,1.0,1.0,1.0,0.0,0.0
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1007,mmd_rbf,matched_control_referenced,1.0,1.0,1.0,1.0,0.0,0.0
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1007,sliced_wasserstein,raw_normalized_expression,0.0,0.5,1.0,1.0,-1.0,-0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1007,sliced_wasserstein,matched_control_referenced,0.0,0.5,1.0,1.0,-1.0,-0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1007,coverage_mean,raw_normalized_expression,1.0,1.0,1.0,1.0,0.0,0.0
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1007,coverage_mean,matched_control_referenced,1.0,1.0,1.0,1.0,0.0,0.0
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1007,coverage_worst,raw_normalized_expression,1.0,1.0,1.0,1.0,0.0,0.0
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1007,coverage_worst,matched_control_referenced,1.0,1.0,1.0,1.0,0.0,0.0
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1008,global_energy,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1008,global_energy,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1008,mmd_rbf,raw_normalized_expression,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1008,mmd_rbf,matched_control_referenced,1.0,1.0,0.0,0.5,1.0,0.5
context_mixture,crossline:K562+A549,0.6,Tacedinaline (CI994),1008,sliced_wasserstein,raw_normalized_expression,0.0,0.16666666666666666,0.0,0.5,0.0,-0.33333333333333337
